track_id,track_name,artist_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_viral
5nvL2YxmnbQyuu7aGrI68K,messy,luvuto,30,96000,0,0.605,0.238,0,-12.352,1,0.16,0.948,0.92,0.111,0.656,79.996,4,0
5XaueS6W32nmVOFqYsmoCr,Leech,Angelmaker,50,285160,1,0.254,0.98,0,-4.348,1,0.138,0.00014,0.0659,0.306,0.0399,125.023,4,0
4z6ONMu9f0FjhhApyj87KI,Got The Power,Eagles Of Death Metal,26,208440,0,0.46,0.882,1,-4.91,1,0.0641,0.00203,0.0103,0.0996,0.658,143.926,4,0
22f03jCe16N1rYJzO9RqWl,City Beat,Ron Trent,9,682666,0,0.804,0.947,2,-8.071,1,0.0488,0.00984,0.889,0.0647,0.666,122.018,4,0
6JN0cjFT0zDRYxzqcKrvwf,Spoonman,Soundgarden,0,246920,0,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,0
1ltZgsLlfxgtNh5U74JPu3,Group Therapy (Messages Pt. 9) [ABGT499D3],Above & Beyond,29,48695,0,0.66,0.917,7,-6.56,1,0.215,0.068,0.000216,0.683,0.74,138.065,3,0
2zNZ81rcbDUvOmKo0borJr,Spaceman (feat. FiNCH),Electric Callboy;FiNCH,63,190000,1,0.508,0.891,4,-7.492,0,0.0539,0.000381,0.0,0.403,0.572,79.984,4,0
5Yi7LVz0rVo2aYN34Hyv1U,I Feel Free - Remastered,Cream,0,172760,0,0.371,0.601,9,-8.431,1,0.0277,0.137,5.53e-05,0.15,0.596,87.975,4,0
7Gn4vU9RUHYV5aA1gMJSPV,Pran,Ritviz,48,221538,0,0.619,0.484,1,-8.715,1,0.0572,0.116,0.000121,0.19,0.61,90.916,4,0
5FcQcDHuwpzP70vhlCqVi2,The Pusher,Steppenwolf,0,349826,0,0.508,0.47,0,-9.339,1,0.0262,0.201,0.0553,0.14,0.69,81.016,4,0
0u79AwRSmRJdCQwXV7SGSB,Aspettando una nuova vita – Reprise,Laura Chiatti,31,125840,0,0.329,0.166,4,-10.467,1,0.0381,0.918,0.000221,0.257,0.159,102.277,4,0
0H4BGX7L8UfoD0g4wgXd0D,Way Maker - Single Version,Leeland,64,206440,0,0.468,0.655,4,-6.384,1,0.0296,0.0149,0.0,0.104,0.222,144.045,4,0
5X4tAxxNC5XaSgcIW3xhj7,Chosen Last,Sara Kays,56,226847,0,0.652,0.546,11,-6.497,1,0.0264,0.666,2.28e-06,0.112,0.264,99.03,4,0
0Gdc7WEm7QbmFzqDfQCs2M,Tanjiro Kamado,Rodrigo Zin,41,291283,1,0.677,0.573,10,-7.982,0,0.047,0.317,0.0,0.291,0.282,107.059,4,0
38YgZVHPWOWsKrsCXz6JyP,Come On Get Higher,Matt Nathanson,71,215173,0,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,4,1
7fiDUk7rQAZJ5lPKchOpHM,Nuane,Autechre,12,797375,0,0.698,0.583,4,-11.091,0,0.105,0.00189,0.775,0.308,0.408,108.002,4,0
1UDViHv1sQpQT4G3Yf18IC,Vaidade,Heloisa Rosa,39,268051,0,0.494,0.443,4,-9.212,1,0.0274,0.674,6.59e-05,0.102,0.191,125.887,4,0
5Ag2HVfyE4rzXa8ba47Qqo,Abandoned,The Lemonheads,21,220306,0,0.444,0.545,0,-6.574,1,0.0284,0.0391,0.000356,0.184,0.382,126.728,4,0
7df1bXJPOQ21YwxjjOYOnj,Videvisan (Sov du lilla videung),Pernilla Andersson,35,180506,0,0.341,0.212,7,-12.131,1,0.0312,0.897,0.00124,0.147,0.268,171.267,4,0
2J2Z1SkXYghSajLibnQHOa,Unstoppable,Sia,81,217746,0,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4,1
36wWhtZyNc7YSGORYvLZ5X,Sentimento,Mc Kevin,46,216000,0,0.493,0.587,7,-4.743,0,0.0603,0.791,0.0,0.0919,0.456,109.967,4,0
3AJ0MFDt4OSknQ5D9Jlo4l,Samba Sambei,Criolo,37,222560,0,0.87,0.737,11,-8.372,1,0.126,0.268,0.00369,0.0504,0.952,136.07,4,0
7I8UTLiBA1ptFm04WulwhH,Prada,Arca,58,163348,0,0.619,0.712,4,-6.893,0,0.0328,0.103,0.0,0.24,0.35,95.025,4,0
0vrF0RhqGtoyzHxNpKFVeq,Hyper Kill,Darko US;Ryo Kinoshita,49,203266,1,0.258,0.997,7,-3.808,1,0.245,0.000225,0.565,0.096,0.245,147.567,4,0
2okcO5ZSjMwCl3kBOZujX9,Police the Nation,The Planet Smashers,31,158946,0,0.753,0.958,11,-4.088,0,0.0504,0.0449,0.0,0.383,0.964,167.944,4,0
5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),Alesso;Katy Perry,80,161266,0,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,4,1
6fUyCEJju5st7aDoN1nDN0,Heartless,Miles Away;braev,41,234324,0,0.467,0.644,6,-4.792,0,0.0382,0.182,0.0,0.0945,0.308,148.049,4,0
38Uq4auvCzFYWtYjLeB5xz,BICHOTA,KAROL G,0,178946,1,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4,0
46IZ0fSY2mpAiktS3KOqds,Easy On Me,Adele,82,224694,0,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,4,1
2ygHwkk6BE4o1YKF2jhrFX,Hua Hain Aaj Pehli Baar,Amaal Mallik;Armaan Malik;Palak Muchhal,58,309272,0,0.495,0.729,6,-6.453,0,0.103,0.6,4.13e-05,0.0993,0.683,155.892,4,0
6k0X05danQOXSBTVek5DU1,The Rumbling,SiM,73,220799,0,0.459,0.878,5,-1.399,0,0.0688,5.62e-05,0.000307,0.371,0.494,144.852,4,1
7eKlApdNdcu8e2GX4nItcO,都幾歲了 (電視劇【幸福一家人】片尾曲),Ella Chen,38,241891,0,0.624,0.499,7,-7.631,1,0.0276,0.179,0.0,0.17,0.305,115.986,4,0
28i8wrtierqlLXenXZqgRL,Vermelhos de Ciclos,Samuca e a Selva,16,242000,0,0.753,0.728,10,-6.071,0,0.0563,0.0159,0.0652,0.107,0.59,144.003,3,0
6Ban3mboqGeIUAFnuyZZNM,ポップコーントーン,Shiritsu Ebisu Chugaku,19,270413,0,0.329,0.954,4,-1.737,1,0.0706,0.00316,0.338,0.52,0.589,170.064,4,0
24BYTj1tb5ovZcnIbtdTYD,Test & Recognise - Flume Re-work,Seekae;Flume,70,303660,0,0.544,0.579,8,-8.52,1,0.0712,0.193,1.43e-05,0.117,0.294,109.769,4,0
7z60LyZVJJXrE6YPJ39ioD,Azimuth,Goldie;James Davidson;Subjective;Lauren Norstrom,18,276937,0,0.668,0.859,6,-5.947,1,0.0367,0.0351,0.569,0.248,0.802,118.001,4,0
5PXyH5bb5fbVfO8LjByhBb,Hustle Bones,Death Grips,51,192360,1,0.6,0.982,4,-2.996,0,0.201,0.104,0.0,0.343,0.277,110.015,4,0
1Mys1gf9SkMBAVGGxpkJ7d,Reality,Lost Frequencies;Janieck,70,159480,0,0.714,0.697,1,-7.887,0,0.032,0.0197,2e-06,0.0697,0.602,122.145,4,0
3xfeeYbPZG82KPttgF7iGC,Flamingo,Blank & Jones,27,250120,0,0.811,0.556,5,-7.399,0,0.0741,0.291,0.898,0.11,0.745,109.976,4,0
4Hfab9JSboztQUlw1oSmGB,Sotta Sotta m,Sujatha,45,344816,0,0.751,0.414,5,-11.214,0,0.0406,0.145,0.000123,0.0841,0.401,94.991,4,0
7GjQssVu8uKn4WGTIgTOIA,Hot in It,Tiësto;Charli XCX,3,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,0
2yUVCrzeOEChacYpE0MUAP,Alive Again - Live In Manila,Planetshakers,48,252149,0,0.561,0.925,1,-5.77,1,0.0566,0.000184,0.0119,0.606,0.614,126.019,4,0
49TMDqI2mJ8qtLuYMeFrua,I'm Satisfied With You,Hank Williams,12,155640,0,0.779,0.324,2,-12.326,1,0.0517,0.892,0.0,0.082,0.963,107.639,4,0
36xBFaVGjqm7le8CTHytUj,Parasite Eve,Bring Me The Horizon,65,291812,1,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,4,0
36XWUlUGrfZ8da2fLbnNqj,Ruhum Bela,Can Bonomo,38,165192,0,0.638,0.893,9,-4.857,1,0.076,0.0398,0.0,0.0801,0.567,127.947,4,0
2VaAx84O5vvWwI9QTeuq49,Nada,Roberto Goyeneche,22,159306,0,0.47,0.591,9,-6.042,1,0.0809,0.788,1.26e-05,0.21,0.651,81.005,4,0
1Vy8dfWHzytLuWDYqnQd4L,Mamisi kołysanka,Ewa Konstancja Bułhak,25,93506,0,0.61,0.151,11,-14.883,1,0.115,0.863,0.0,0.104,0.666,169.463,3,0
2GDWnzRp5wsBXMBtR25dzv,Sira E Hou,Amrit Maan;Nimrat Khaira,57,200769,0,0.745,0.549,7,-5.137,1,0.203,0.337,0.0,0.152,0.788,77.892,4,0
4TuolvR6umOx58y53a9Vak,Ich mag kein Alkohol,Feine Sahne Fischfilet,37,215718,0,0.406,0.966,2,-3.515,0,0.0768,0.00113,0.0,0.0714,0.497,171.966,4,0
5FXMRdJjKq1BIX4e8Eg9mK,Ajab Si,KK,69,241668,0,0.697,0.438,8,-8.411,1,0.0289,0.397,0.0,0.293,0.58,117.954,4,0
77o1HdXHm1hLd7Ebe9ygd0,THAT BITCH,Bea Miller,68,201101,1,0.778,0.738,2,-2.164,1,0.218,0.0103,0.0,0.55,0.626,162.132,4,0
6I5lEYZblvLRtvgb0cUC8X,Credi In Te,Patrizio Buanne,20,140186,0,0.148,0.32,2,-11.921,0,0.0386,0.804,0.00283,0.304,0.106,161.31,3,0
3wxYm9dG25xd0eAGAkqy7W,Wavin' Flag - Black Chiney Remix,K'NAAN;Black Chiney,49,224533,0,0.597,0.913,0,-6.246,1,0.103,0.038,0.0,0.288,0.694,152.098,4,0
1T8grchCkVHRzP2McY9ARx,Little Saint Nick - 1991 Remix,The Beach Boys,0,118840,0,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,0
4yNoaxUJjnP50AXYoAZx4S,Emotional,Flux Pavilion;Matthew Koma,51,235275,0,0.335,0.865,11,-4.672,0,0.0944,0.0027,0.276,0.107,0.411,149.85,4,0
6onYIWMYHWdzwUvZDZ6c7I,Salseiro - Ao Vivo,Vou Zuar,38,200879,0,0.65,0.903,7,-5.27,0,0.0348,0.663,0.0,0.988,0.869,94.025,4,0
1EXc4lSFTbktmqWksJLgke,The Curse of the White Demon,Nyctalllz,1,415517,0,0.237,0.38,2,-14.322,1,0.0358,0.599,0.875,0.174,0.0464,112.65,4,0
2YQa7y1HQLCXF9IJrLAKmr,Siphon Then Slit,Magrudergrind,11,59853,0,0.346,0.999,0,-4.912,1,0.184,0.00225,0.00983,0.306,0.0375,137.923,4,0
4QWQG77AZktvQMh302cCzf,Misantropo a senso unico,Cripple Bastards,16,134840,1,0.286,0.995,9,-3.143,1,0.178,5.44e-05,0.049,0.162,0.169,112.711,4,0
2CzSTQKg7RNomVePzk2NN9,I Can't Get Used To Being Lonely,George Jones,12,156120,0,0.496,0.193,10,-14.424,1,0.0292,0.817,0.0,0.189,0.51,109.141,4,0
6xU6i9ja5W68xPFDgh6tsa,Mega Star,Exaltasamba,37,259066,0,0.478,0.684,4,-9.205,1,0.0371,0.285,1.72e-05,0.288,0.286,146.906,4,0
2ltE2wBl11nvJP9LvNFH6e,Body Farm,Miasmatic Necrosis,18,46911,0,0.359,0.917,4,-5.394,1,0.063,4.58e-06,0.874,0.333,0.483,85.089,3,0
01LigwR8Dn9cPqCIGIBqwv,Pop That Middle,Theodis Ealey,31,258986,0,0.801,0.583,1,-6.7,0,0.0535,0.00921,0.00711,0.17,0.666,102.008,4,0
1AhTJuf8NnyCcXuSiEa1HP,Drop It Like It's Hot,Snoop Dogg;Pharrell Williams,0,266706,1,0.888,0.622,1,-3.875,1,0.213,0.16,0.0,0.101,0.664,91.977,4,0
6OjKyUcgRXYXNMvUM2tziJ,Bad Bad,Roy Woods,0,219563,0,0.476,0.526,9,-7.985,1,0.051,0.0737,2.99e-06,0.189,0.122,87.307,4,0
5JRcZcfR4EwvF8krQTNLP8,The Hamster Dance,DJ Krazy,13,209781,0,0.825,0.828,1,-9.284,0,0.0381,0.0567,0.0323,0.195,0.939,136.98,4,0
0id1qkWX2s92QjBJcQZj8r,The Sixth Station,Joe Hisaishi,57,218240,0,0.304,0.0463,4,-25.773,0,0.0353,0.879,0.803,0.0923,0.0392,77.936,4,0
7FV6mYpw5uESNzvp4mtl0L,Cut Me Open,Balance And Composure,30,333493,0,0.214,0.976,0,-4.772,0,0.0566,1.72e-05,0.0019,0.107,0.336,157.007,4,0
2Vm4Uy2fsUcyRjViraNRPH,Chikanorexika,Árbol,40,231866,0,0.683,0.911,5,-3.332,0,0.0665,0.162,0.0,0.0726,0.879,92.003,4,0
5ygDXis42ncn6kYG14lEVG,Baby Shark,Pinkfong,77,80927,0,0.829,0.886,8,-1.746,1,0.112,0.259,0.0,0.0559,0.777,115.056,4,1
6el8cnFNWeNhDTWeWszXBk,Star,Megan Thee Stallion;Lucky Daye,0,210160,1,0.795,0.694,1,-5.053,1,0.0595,0.0183,0.000186,0.115,0.327,96.046,4,0
1XEYkaVYMC6bT5LRmVn4Aq,Plegaria,Kiko Revatta,29,221026,0,0.521,0.526,7,-6.87,0,0.0349,0.552,0.00156,0.198,0.577,107.663,3,0
32FVH23yFXr8Z0sfjRw4It,Wo Noor,AP Dhillon,72,199420,0,0.761,0.554,1,-8.119,0,0.0854,0.193,0.00844,0.0802,0.555,92.52,4,1
7oK0wrAHhSYofdxg3wD8tE,Fazendeiro de Apartamento,Cidade Verde Sounds,27,220373,0,0.743,0.543,6,-7.983,1,0.111,0.1,0.0,0.246,0.499,77.215,4,0
7FcQRdlqMvAKmQH1SXCk1s,Ishqam,Mika Singh;Ali Quli Mirza,70,194418,0,0.735,0.839,10,-4.263,0,0.0381,0.129,0.0,0.41,0.609,100.017,4,0
0HlMGZylehT6pkB3ial3xV,Ein Wunsch,K-Fly;Jamie Roseanne,42,176000,0,0.8,0.64,5,-6.648,1,0.0387,0.415,0.0,0.119,0.56,139.927,4,0
2WOCQriCJaM9hhDZLZihRR,Frustums,Ochre,11,215893,0,0.611,0.436,1,-14.365,0,0.0313,0.469,0.965,0.232,0.204,116.989,3,0
2b0oFT5Ky5NqvwvT5ELfsj,Finding,Kiawasch Sahebnassagh,0,387800,0,0.424,0.0189,7,-26.86,0,0.115,0.967,0.895,0.133,0.167,111.498,4,0
65C5BEPeaVoqaSm1aidwBS,Insanity,Deathtune,0,249026,0,0.23,0.994,8,-2.167,1,0.396,4.13e-05,0.000325,0.0662,0.325,198.467,4,0
3EAtzgue3pgK3SvtfbyEky,Nível de Carência,Pablo,44,165413,0,0.574,0.689,2,-4.824,1,0.0746,0.189,0.0,0.301,0.617,130.9,4,0
3UZ5r4fVgvUGEWOwnTGia8,Like a Movie feat. Haexxa,Alfred Heinrichs;Haexxa,26,350892,0,0.806,0.491,9,-8.013,0,0.0474,0.00795,0.653,0.0885,0.143,140.004,4,0
7LgxYvP8zzKSapwngbxAeU,Nós vamos invadir sua praia - Avenida,Ultraje a Rigor,38,254906,0,0.509,0.97,4,-6.732,1,0.0697,0.00951,0.000234,0.0459,0.665,169.121,4,0
7n6FiTKMPLDZNjvmhVuxSu,Maddest Life,Rygin King,25,165450,0,0.764,0.62,2,-6.778,1,0.341,0.511,0.0,0.109,0.36,100.147,4,0
5WWRywfC3wfvoCvd0dRSlT,Sugnadha Neerala - From “Friday”,Najim Arshad;Gayatri Ashokan,20,284400,0,0.661,0.309,0,-10.558,1,0.0272,0.793,1.55e-06,0.106,0.34,94.915,4,0
4Im6GRj17qa7NW76OsJh1s,I Guess I Just Feel Like,John Mayer,70,286386,0,0.548,0.483,4,-9.102,1,0.0268,0.515,0.0674,0.0922,0.166,159.952,4,0
7juldJ3Bp7nwj4G8mCEM1R,Martini z Lodem,Marcin Siegienczuk,29,205984,0,0.727,0.816,5,-6.912,0,0.0369,0.000577,0.00207,0.309,0.883,126.969,4,0
0of5j8ybwjDJCSaGjN8KJn,Generous,Amber Mark,0,164029,0,0.831,0.542,10,-6.652,0,0.169,0.234,0.0,0.261,0.493,132.076,4,0
7j3pomrNfXTUtjjdLwlIHh,Pressurelicious,Megan Thee Stallion;Future,0,173061,1,0.845,0.723,11,-5.18,1,0.263,0.0112,0.0,0.107,0.667,146.972,4,0
7255DLbds9KpfLuB78sfDi,無人之境,Eason Chan,15,221066,0,0.535,0.564,2,-7.224,1,0.0394,0.361,0.0,0.119,0.278,123.892,4,0
0VJEbnSvjsoTbj5MPYAgYa,Santa Cruzin',"Grover Washington, Jr.",0,414613,0,0.688,0.639,5,-10.068,1,0.0425,0.47,0.655,0.117,0.602,99.645,4,0
4tZbdTU2ALC8e6ZHkN6Gyn,Runoff,Jobii,26,144797,0,0.507,0.195,5,-16.514,1,0.0756,0.874,0.92,0.111,0.0709,136.713,4,0
1zexNfdOpmr21LpIr09IRe,Our God,Chris Tomlin,39,285160,0,0.509,0.778,11,-3.608,1,0.0295,0.00998,0.0,0.19,0.216,105.066,4,0
7nudwi49ZHlgt6AtNNgVnJ,Long Way Home (Tritonia 400),Tritonal;HALIENE;SCHALA;Jorza,17,304390,0,0.584,0.77,11,-3.514,0,0.0644,0.0113,3.39e-05,0.418,0.411,129.913,4,0
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit;Zara Larsson,76,212733,0,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,4,1
0dHSlVVbPb7hiGdlkMv6vB,Caminito - Remastered,Libertad Lamarque,19,185733,0,0.48,0.101,0,-11.186,1,0.0516,0.949,1.24e-05,0.109,0.345,111.087,4,0
00B7SBwrjbycLMOgAmeIU8,Reach Out,Red Hot Chili Peppers,66,251588,0,0.663,0.71,11,-5.55,0,0.0599,0.00745,0.00559,0.147,0.487,120.984,4,0
3BenEWAgg15dTCiLpETlSO,God Only Knows - Mono / 1997 Remastered,The Beach Boys,0,173040,0,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,0
6JN0cjFT0zDRYxzqcKrvwf,Spoonman,Soundgarden,0,246920,0,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,0
1341iPhZXVcXit72XKMMck,Djangologie,Babik Reinhardt,45,156653,0,0.656,0.397,2,-11.936,1,0.0704,0.676,0.924,0.0982,0.663,114.18,4,0
6JHmOcoeEFfCNMyQ5tfZAS,Pot-Pourri: Franqueza / Tão Inocente / Tudo por Você - Ao Vivo,Pixote,52,211946,0,0.471,0.8,11,-6.624,0,0.0708,0.599,0.0,0.975,0.643,82.971,4,0
57xvrlDWfqSSdQxgg0GZoD,Medallita De La Suerte,Alfredo De Angelis;Oscar Larroca,18,182306,0,0.56,0.447,9,-5.644,1,0.0401,0.882,7.7e-06,0.272,0.725,129.855,4,0
16S7NI4eXArXrRBirMDO09,You're Still On My Mind,George Jones,14,137653,0,0.624,0.264,9,-16.31,1,0.0354,0.839,0.000508,0.0771,0.779,112.566,4,0
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike;David Guetta;Daddy Yankee;Afro Bros;Natti Natasha;Dimitri Vegas;Like Mike,66,184558,1,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,4,0
0jS2STpgxUaUL7zaXycB0y,Mam Tę Moc - z filmu „Kraina lodu”,Katarzyna Łaska,24,224053,0,0.607,0.331,5,-11.481,0,0.035,0.692,0.0,0.116,0.274,137.039,4,0
5TUKBnpG0UD8Et7nPf3NnW,Sin escrúpulos,Barilari,20,239624,0,0.32,0.948,0,-3.909,0,0.117,0.000285,3.4e-05,0.0621,0.359,90.026,4,0
5ofP0ayCr1BAMVxvsmyx7x,História Para Ninar Gente Grande,Marquinho Art'Samba;De Mangueira,39,271453,0,0.419,0.71,3,-8.115,1,0.0654,0.101,0.0,0.0902,0.853,144.662,4,0
1GcQOCeGqCzfRcFaKn6aLt,Tear Down The Club - Original Mix,DJ Fixx,12,249600,0,0.627,0.78,8,-5.429,1,0.0518,0.00142,0.0308,0.0989,0.297,150.007,4,0
0e7BL4OGdfXsuF8YzHF5SW,Tô na Vaquejada,Biu do Piseiro,40,194507,0,0.688,0.937,2,-4.438,0,0.0464,0.507,0.00113,0.138,0.805,170.011,4,0
39EapDoz0JHCTSDXqMgy1M,Não Mais Escravos,Fredy Miller,43,288141,0,0.244,0.684,10,-7.798,1,0.0384,0.0188,0.000585,0.239,0.135,73.085,4,0
7BRlRPXSBWWLCuPt6se1lZ,Privileged,Rotten Sound,13,84500,0,0.235,0.969,8,-2.662,1,0.0655,1.76e-06,0.586,0.22,0.0657,115.061,4,0
66U0ASk1VHZsqIkpMjKX3B,Little Swing,AronChupa;Little Sis Nora,59,163809,0,0.89,0.672,7,-5.532,1,0.0621,0.707,0.000604,0.177,0.598,126.036,4,0
0RywTYPLSmDNiVOwzo0K1h,Judia de Mim (Ao Vivo),Seu Jorge;Zeca Pagodinho,42,132320,0,0.5,0.841,0,-6.456,1,0.163,0.805,0.0,0.641,0.911,126.034,4,0
584GnCDcDhRV6R8iZ7gzxC,No Longer Slaves (Spontaneous) - Live,Bethel Music;Jonathan David Helser;Melissa Helser,62,373691,0,0.412,0.61,10,-7.988,1,0.0379,0.177,0.000102,0.0851,0.242,148.005,4,0
2YIdkog2dUHyTg0WfswFD7,Thenale,Pina Colada Blues;Nikita Uday;Farish Reheman,24,361782,0,0.623,0.346,0,-15.099,1,0.0344,0.824,0.0504,0.0564,0.148,127.992,4,0
40fFjxtsBoIdTEL71kbp39,Orbit 37,Rub!k,46,174077,0,0.456,0.935,5,-3.03,0,0.0324,0.028,0.776,0.741,0.387,133.928,4,0
2drouoeVvVzz5cRfe9VK8W,Halloween,Siouxsie and the Banshees,1,221466,0,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,0
5lPxART7HVUYga9D4WPJhM,Broken - Album Edit,Evil Activities;Endymion;E-Life,17,227761,0,0.382,0.907,4,-5.322,1,0.16,0.0652,7.01e-06,0.115,0.216,167.005,4,0
31tqdc6hO91Byv18aRLhNE,Suicide Letter 2,Trick James,55,177606,1,0.709,0.604,4,-9.048,0,0.405,0.623,0.0,0.547,0.584,82.999,4,0
2J0SPCNgs4Hs9oVTrzOOBW,My Little Pony,Patton Oswalt,23,376219,1,0.692,0.339,10,-19.111,1,0.959,0.831,0.0,0.697,0.575,136.475,3,0
0HHVxCfDlSWYgVcdhZypsn,ナニカガイル,NGT48,19,218400,0,0.52,0.901,5,-3.295,1,0.0641,0.035,0.0,0.163,0.886,168.899,4,0
7geIT54duCCwpJWQCPSZg7,別再想見我,許光漢,52,270153,0,0.437,0.417,8,-7.749,1,0.0285,0.724,3.58e-06,0.1,0.427,141.849,4,0
5ahT6m90wUC9gnnwvEz30d,Pressurelicious,Megan Thee Stallion;Future,1,173061,1,0.845,0.723,11,-5.18,1,0.263,0.0112,0.0,0.107,0.667,146.972,4,0
2yPhGXiLZJrzqy6v7Km4WQ,Origin,Far Out,41,193591,0,0.319,0.865,2,-3.7,1,0.107,0.19,0.699,0.0823,0.164,153.962,4,0
0dwDNr5clVpBM0R6HCGnqx,Left and Right,Charlie Puth;Jung Kook,0,154486,0,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,0
51jmkr4qNh3c8LkRO7ok8N,Красной помадой,FACE,51,247989,1,0.834,0.517,7,-9.095,1,0.0603,0.77,0.0,0.0873,0.147,131.934,4,0
446YddChoGaW3xew9cTX1d,Perpetual Dawn,The Orb,23,572293,0,0.798,0.786,11,-14.631,0,0.0545,0.0168,0.293,0.216,0.38,102.741,4,0
5Kp7q6pTH8NW4bsxuANUpe,Stitches,Shawn Mendes,1,206879,0,0.736,0.74,10,-6.662,0,0.0912,0.0174,0.0,0.0481,0.737,74.99,4,0
3Nku6gLNqnwUuq8GLkqyhW,Great Spirit,Armin van Buuren;Vini Vici;Hilight Tribe,66,215773,0,0.592,0.911,9,-7.975,1,0.0659,0.00608,0.0123,0.223,0.211,103.517,3,0
3FJAek4sGsxgDzrK9FA1b5,Dia Branco (Ao Vivo),Elba Ramalho;Geraldo Azevedo,43,166400,0,0.369,0.359,9,-9.284,1,0.0317,0.845,0.0,0.844,0.193,102.691,3,0
0444nJqtS1f9Ol77KiJHKt,Let Me Talk to You,Ray Price,13,182560,0,0.371,0.203,8,-14.63,1,0.0366,0.928,0.000351,0.325,0.264,84.841,4,0
1SdwywRhxTWnZdaUihMdeD,"La Plaga (Good Golly, Miss Molly)",Los Teen Tops,34,132933,0,0.337,0.857,2,-7.037,1,0.0662,0.188,3.22e-05,0.626,0.96,182.885,4,0
5zcNcMFtlo2ikzUyGwDt9e,The Fire Within Him Burns,Kvaen;Mathias Lillmåns,19,321219,0,0.201,0.824,11,-13.332,0,0.0776,2.43e-05,0.00159,0.0991,0.0648,179.998,4,0
2Z8oSkHTEJedqb1rsgpLih,SOS - Acoustic Covers Versions,Covers Culture,26,149610,0,0.351,0.109,7,-11.997,0,0.0435,0.879,0.0,0.158,0.64,76.851,4,0
2bPGTMB5sFfFYQ2YvSmup0,Deutschland,Rammstein,77,322339,0,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,1
3AoSuIey90cH9PI8HUoHOQ,Life is Beautiful,Sixx:A.M.,62,215000,0,0.474,0.895,2,-4.443,0,0.0628,0.000254,0.000177,0.088,0.399,89.998,4,0
5v5AEsqd3fGCl7V8POx1BQ,Last Christmas,Mariah Angeliq,0,217893,0,0.745,0.812,0,-5.77,1,0.0254,0.0954,0.0,0.0473,0.968,112.026,4,0
0bhhXULPNfCsVhZp35HrC3,Dura,Daddy Yankee,0,200480,0,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.838,95.002,4,0
2ZNk1ymMNXmVaIh344VQhe,Til the Sun Comes Up,Tucka,36,279626,0,0.814,0.66,3,-4.099,0,0.0339,0.257,0.0,0.144,0.967,110.048,4,0
3ehuQZkvZVeSgbshFFZKW2,Day N Night,Afrojack;Black V Neck;Muni Long,63,179199,0,0.709,0.871,5,-4.126,0,0.175,0.134,0.0,0.316,0.667,125.94,4,0
4GwPH7PBW6rGqi8ej3cOhi,Malena,Carlos Lombardi;Los Românticos De La Noche,18,123133,0,0.317,0.327,9,-13.577,0,0.038,0.921,0.594,0.671,0.503,116.827,4,0
2Kebw90X8vgGRk2mvl9pBF,Vigilante,Front Line Assembly,22,388466,0,0.484,0.936,6,-9.4,0,0.0504,2.23e-05,0.823,0.291,0.152,106.047,4,0
3yMgTrau91ftrziL48Q3OM,メレンゲ,Macaroni Empitsu,37,238732,0,0.573,0.697,2,-3.988,1,0.0355,0.0127,0.0,0.102,0.647,103.982,4,0
0a8JnrGsVJstKtEzJCnGgD,"Una Mattina (from ""The Intouchables"")",Jacob's Piano,49,206000,0,0.354,0.076,9,-22.115,0,0.0545,0.982,0.839,0.149,0.0984,133.6,4,0
4PVDAebj5ADsLOBw1D9KbP,Fim de Nós 2,BIN;Azevedo;Mainstreet;Kizzy,46,180000,0,0.582,0.467,5,-7.674,1,0.0367,0.183,0.0,0.0931,0.486,119.842,4,0
